,applicationsCount,applyType,applyUrl,benefits,companyId,companyName,companyUrl,contractType,experienceLevel,id,jobUrl,location,postedTime,posterFullName,posterProfileUrl,publishedAt,salary,sector,title,workType,min_years_of_experience,min_hourly_salary,max_hourly_salary,min_yearly_salary,max_yearly_salary,required_degree,remote_work,required_skills,simplified_job_title
777,150 applicants,EXTERNAL,https://grnh.se/4304b3841us?gh_src=839cb4b41us&source=LinkedIn,,2658876.0,Peloton Interactive,https://www.linkedin.com/company/peloton-interactive-?trk=public_jobs_topcard-org-name,Full-time,Entry level,4102814914,https://www.linkedin.com/jobs/view/data-scientist-product-analytics-at-peloton-interactive-4102814914?trk=public_jobs_topcard-title,"New York, NY",4 hours ago,,,2024-12-17,"$136,300.00/yr - $177,300.00/yr","Technology, Information and Internet","Data Scientist, Product Analytics",Engineering and Information Technology,3.0,,,136300.0,177300.0,BA/BS,False,"['data analytics', 'A/B testing', 'SQL', 'Python', 'data wrangling', 'statistics', 'data storytelling', 'collaboration']",Data Scientist
778,73 applicants,EXTERNAL,https://job-boards.greenhouse.io/abodo/jobs/6343061,,2260243.0,Rentable,https://www.linkedin.com/company/rentableapts?trk=public_jobs_topcard-org-name,Full-time,Entry level,4102147105,https://www.linkedin.com/jobs/view/data-scientist-at-rentable-4102147105?trk=public_jobs_topcard-title,United States,4 hours ago,,,2024-12-17,,"Technology, Information and Internet",Data Scientist,Engineering and Information Technology,4.0,,,,,BS/MS,True,"['data science', 'machine learning', 'Python', 'R', 'data visualization', 'SQL', 'big data']",Data Scientist
779,171 applicants,EXTERNAL,https://jsv3.recruitics.com/redirect?rx_cid=3239&rx_jobId=a1KDp00000E2MHkMAN&rx_url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F3463440237295289%2F%3Frx_campaign%3DLinkedin1%26rx_ch%3Dconnector%26rx_group%3D126320%26rx_job%3Da1KDp00000E2MHkMAN%26rx_medium%3Dpost%26rx_r%3Dnone%26rx_source%3DLinkedin%26rx_ts%3D20241217T001201Z%26rx_vp%3Dslots%26utm_campaign%3DJob%252Bboard%26utm_medium%3Djobs%26utm_source%3DLIpaid,,10667.0,Meta,https://www.linkedin.com/company/meta?trk=public_jobs_topcard-org-name,Full-time,Not Applicable,4096675328,https://www.linkedin.com/jobs/view/data-scientist-product-analytics-at-meta-4096675328?trk=public_jobs_topcard-title,"Menlo Park, CA",4 days ago,,,2024-12-13,"$46.63/yr - $134,000.00/yr","Technology, Information and Internet","Data Scientist, Product Analytics",Engineering and Information Technology,,46.0,,,134000.0,Ph.D/Bachelor's,False,"['data querying', 'scripting languages', 'statistical packages', 'distributed computing', 'data analysis', 'quantitative analysis']",Data Scientist
780,27 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-scientist-ii-at-intepros-4102838365?trk=public_jobs_topcard-title,,23997.0,IntePros,https://www.linkedin.com/company/intepros?trk=public_jobs_topcard-org-name,Full-time,Entry level,4102838365,https://www.linkedin.com/jobs/view/data-scientist-ii-at-intepros-4102838365?trk=public_jobs_topcard-title,"Sunnyvale, CA",2 hours ago,,,2024-12-17,,IT Services and IT Consulting,Data Scientist II,Engineering and Information Technology,2.0,,,,,Undergraduate,False,"['Data Science', 'Financial Models', 'Capacity Planning', 'MS Excel', 'SQL', 'Communication']",Data Scientist
782,Over 200 applicants,EXTERNAL,https://scrolltabus.oorwin.com/careers/index.html#/job/8bd7954c40c1e59a900f71ea3a266732609915b1?source=linkedin_free&postedby=1,,81631076.0,ScrollTab,https://www.linkedin.com/company/scrollltab?trk=public_jobs_topcard-org-name,Contract,Entry level,4100538445,https://www.linkedin.com/jobs/view/data-scientist-at-scrolltab-4100538445?trk=public_jobs_topcard-title,"California, United States",1 day ago,,,2024-12-15,,IT Services and IT Consulting,Data Scientist,Information Technology,3.0,,,,,BS/MS,False,"['Python', 'R', 'machine learning', 'SQL', 'big data', 'data visualization', 'statistical analysis', 'NLP', 'cloud computing', 'problem-solving', 'communication']",Data Scientist
783,Over 200 applicants,EXTERNAL,https://jobs.totalenergies.com/fr_FR/careers/JobDetail/Data-Scientist/59418?src=LinkedIn,,1818.0,TotalEnergies,https://fr.linkedin.com/company/totalenergies?trk=public_jobs_topcard-org-name,Full-time,Entry level,4074604552,https://www.linkedin.com/jobs/view/data-scientist-at-totalenergies-4074604552?trk=public_jobs_topcard-title,"Houston, TX",11 hours ago,,,2024-12-17,,Oil and Gas,Data Scientist,Engineering and Information Technology,5.0,,,,,MS,False,"['data architecture', 'cloud environments', 'Python', 'data science', 'SQL', 'MongoDB', 'machine learning', 'optimization', 'US electricity markets', 'power data', 'modeling', 'forecasting']",Data Scientist
784,159 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-scientist-dos-at-dexis-consulting-group-4083481548?trk=public_jobs_topcard-title,,90068.0,Dexis Consulting Group,https://www.linkedin.com/company/dexis-consulting-group?trk=public_jobs_topcard-org-name,Contract,Entry level,4083481548,https://www.linkedin.com/jobs/view/data-scientist-dos-at-dexis-consulting-group-4083481548?trk=public_jobs_topcard-title,"Washington, DC",2 days ago,,,2024-12-14,,Professional Services,"Data Scientist, DOS",Engineering and Information Technology,8.0,0.0,0.0,93000.0,139000.0,BS,True,"['data analysis', 'visualization', 'database management', 'quantitative analysis', 'qualitative analysis', 'statistical software', 'data collection', 'data quality', 'research design']",Data Scientist
785,122 applicants,EXTERNAL,https://ilitch.wd5.myworkdayjobs.com/LC/job/Detroit-MI/Data-Scientist-II_R5856,"Medical insurance
Vision insurance
Dental insurance
401(k)
Paid maternity leave",31820.0,Little Caesars Pizza,https://www.linkedin.com/company/little-caesars?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4097063800,https://www.linkedin.com/jobs/view/data-scientist-at-little-caesars-pizza-4097063800?trk=public_jobs_topcard-title,Detroit Metropolitan Area,5 days ago,James Swarz,https://www.linkedin.com/in/jswarz,2024-12-11,,Food and Beverage Services,Data Scientist,"Analyst, Information Technology, and Strategy/Planning",2.0,,,,,MS,False,"['Data Science', 'SQL', 'R', 'Python', 'Machine Learning', 'Artificial Intelligence', 'Data Security', 'Data Privacy', 'Agile', 'Design Thinking', 'MLOps', 'Databricks', 'Jupyter Notebooks', 'Azure Data Factory']",Data Scientist
786,143 applicants,EXTERNAL,http://boards.greenhouse.io/lyft/jobs/7764055002?gh_src=dd08aaff2us,,2620735.0,Lyft,https://www.linkedin.com/company/lyft?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4096523664,https://www.linkedin.com/jobs/view/data-scientist-algorithms-pricing-at-lyft-4096523664?trk=public_jobs_topcard-title,"New York, NY",6 days ago,,,2024-12-10,"$144,000.00/yr - $180,000.00/yr",Ground Passenger Transportation,"Data Scientist, Algorithms - Pricing",Engineering and Information Technology,2.0,,,144000.0,180000.0,Ph.D.,False,"['optimization', 'inference', 'Python', 'data analysis', 'visualization', 'communication']",Data Scientist
787,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-scientist-at-antal-international-4099351704?trk=public_jobs_topcard-title,,6279.0,Antal International,https://uk.linkedin.com/company/antal-international?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4099351704,https://www.linkedin.com/jobs/view/data-scientist-at-antal-international-4099351704?trk=public_jobs_topcard-title,"Mountain View, CA",4 days ago,Melbin Mathew,https://in.linkedin.com/in/melbin-mathew-a443a0102,2024-12-13,,"Banking, Software Development, and Financial Services",Data Scientist,Analyst,3.0,,,,,,False,"['Banking analytics', 'Payments analytics', 'Predictive solutions', 'ML solutions', 'SQL', 'Tableau', 'Python', 'Big Data Technologies', 'Hadoop', 'Spark', 'Communication skills', 'Stakeholder management', 'Problem-solving skills']",Data Scientist
788,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-scientist-at-ricefw-technologies-inc-4102036166?trk=public_jobs_topcard-title,,2840488.0,RICEFW Technologies Inc,https://www.linkedin.com/company/ricefw?trk=public_jobs_topcard-org-name,Contract,Mid-Senior level,4102036166,https://www.linkedin.com/jobs/view/data-scientist-at-ricefw-technologies-inc-4102036166?trk=public_jobs_topcard-title,"South San Francisco, CA",13 hours ago,Mehul (Mike) Mehta,https://www.linkedin.com/in/mehul-mike-mehta-992bb145,2024-12-17,,"Information Technology & Services, Software Development, and Biotechnology Research",Data Scientist,Information Technology and Engineering,12.0,,,,,,True,"['cloud management', 'AWS Sagemaker', 'coding', 'Python', 'SQL', 'Spark', 'Agile', 'DevOps', 'stakeholder management', 'visualization', 'analytics', 'best practices', 'open source']",Data Scientist
790,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-scientist-at-rei-systems-4077603439?trk=public_jobs_topcard-title,"Medical insurance
Vision insurance
Dental insurance
401(k)
Pension plan
Child care support
Paid maternity leave
Commuter benefits
Student loan assistance
Disability insurance
Tuition assistance",24187.0,REI Systems,https://www.linkedin.com/company/rei-systems?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4077603439,https://www.linkedin.com/jobs/view/data-scientist-at-rei-systems-4077603439?trk=public_jobs_topcard-title,"Sterling, VA",6 days ago,"Twinkle Kaur, PRC, CIR, CTR, ACIR, RLC",https://www.linkedin.com/in/twinkle-kaur-prc-cir-ctr-acir-rlc-493ba318,2024-12-10,,IT Services and IT Consulting,Data Scientist,Engineering and Information Technology,3.0,,,,,BS,True,"['Python', 'R', 'machine learning', 'deep learning', 'NLP', 'Computer Vision', 'data management', 'databases', 'SQL', 'Hadoop', 'AWS', 'Azure']",Data Scientist
792,167 applicants,EXTERNAL,https://etsy.wd5.myworkdayjobs.com/Etsy_Careers/job/Brooklyn-New-York/Senior-Data-Scientist\u002d\u002dAnalytics_JR4136?source=LinkedIn,,67849.0,Etsy,https://www.linkedin.com/company/etsy?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4098679932,https://www.linkedin.com/jobs/view/senior-data-scientist-analytics-at-etsy-4098679932?trk=public_jobs_topcard-title,"Brooklyn, NY",4 days ago,,,2024-12-13,"$136,000.00/yr - $176,000.00/yr",Software Development,"Senior Data Scientist, Analytics",Engineering and Information Technology,4.0,0.0,0.0,136000.0,176000.0,MS,False,"['data science', 'data analysis', 'SQL', 'R', 'Python', 'Spark', 'Looker', 'Tableau', 'statistical methods', 'experimentation theory']",Data Scientist
793,80 applicants,EXTERNAL,https://careers.airbnb.com/positions/6244677?gh_src=34ewj2,,309694.0,Airbnb,https://www.linkedin.com/company/airbnb?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4098844881,https://www.linkedin.com/jobs/view/staff-data-scientist-quality-at-airbnb-4098844881?trk=public_jobs_topcard-title,United States,5 days ago,,,2024-12-12,"$192,000.00/yr - $243,000.00/yr",Software Development,Staff Data Scientist - Quality,Engineering and Information Technology,8.0,,,192000.0,243000.0,PHD,True,"['causal inference', 'machine learning', 'predictive modeling', 'data-driven product development', 'communication skills', 'data-driven strategies', 'strategic thinking', 'problem-solving']",Data Scientist
795,169 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-scientist-iii-artificial-intelligence-at-cedar-4101191869?trk=public_jobs_topcard-title,,10988174.0,Cedar,https://www.linkedin.com/company/cedar-inc.?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4101191869,https://www.linkedin.com/jobs/view/data-scientist-iii-artificial-intelligence-at-cedar-4101191869?trk=public_jobs_topcard-title,United States,10 hours ago,Kent Cameron,https://www.linkedin.com/in/nearshorelaptoprecruiter,2024-12-17,,"Technology, Information and Internet",Data Scientist III (Artificial Intelligence),Engineering and Information Technology,8.0,,,178500.0,220000.0,,True,"['data science', 'ML', 'AI', 'large language models', 'prompt engineering', 'SQL', 'Python']",Data Scientist
796,Be among the first 25 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/senior-data-scientist-at-public-storage-4102154289?trk=public_jobs_topcard-title,,16670.0,Public Storage,https://www.linkedin.com/company/public-storage?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4102154289,https://www.linkedin.com/jobs/view/senior-data-scientist-at-public-storage-4102154289?trk=public_jobs_topcard-title,"Plano, TX",2 hours ago,,,2024-12-17,,Real Estate,Senior Data Scientist,Engineering and Information Technology,5.0,,,,,BS/MS,True,"['SQL', 'Python', 'R', 'data visualization', 'data warehousing', 'data modeling', 'problem-solving', 'analytical skills', 'communication', 'interpersonal skills']",Data Scientist
797,Be among the first 25 applicants,EXTERNAL,https://jsv3.recruitics.com/redirect?rx_cid=3239&rx_jobId=a1KDp00000E2IE3MAN_1005&rx_url=https%3A%2F%2Fwww.metacareers.com%2Fjobs%2F1043133540768572%2F%3Frx_campaign%3DLinkedin1%26rx_ch%3Dconnector%26rx_group%3D126320%26rx_job%3Da1KDp00000E2IE3MAN_1005%26rx_medium%3Dpost%26rx_r%3Dnone%26rx_source%3DLinkedin%26rx_ts%3D20241217T001201Z%26rx_vp%3Dslots%26utm_campaign%3DJob%252Bboard%26utm_medium%3Djobs%26utm_source%3DLIpaid,,10667.0,Meta,https://www.linkedin.com/company/meta?trk=public_jobs_topcard-org-name,Full-time,Not Applicable,4094439365,https://www.linkedin.com/jobs/view/data-scientist-technical-leadership-at-meta-4094439365?trk=public_jobs_topcard-title,"San Francisco, CA",5 days ago,,,2024-12-11,"$206,000.00/yr - $281,000.00/yr","Technology, Information and Internet",Data Scientist (Technical Leadership),Engineering and Information Technology,8.0,,,206000.0,281000.0,BS,False,"['data analysis', 'technical expertise', 'experimentation', 'data mining', 'communication', 'stakeholder management']",Data Scientist
798,38 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/staff-ai-ml-data-scientist-at-press-ganey-4096669743?trk=public_jobs_topcard-title,,18007.0,Press Ganey,https://www.linkedin.com/company/press-ganey-associates?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4096669743,https://www.linkedin.com/jobs/view/staff-ai-ml-data-scientist-at-press-ganey-4096669743?trk=public_jobs_topcard-title,"Chicago, IL",4 days ago,,,2024-12-13,,Hospitals and Health Care,Staff AI/ML Data Scientist,Other,5.0,,,130000.0,200000.0,BS,False,"['LLMs', 'Generative AI', 'NLP', 'Python', 'Data Science', 'Machine Learning', 'Statistical Modeling', 'Cloud ML']",Data Scientist
799,30 applicants,EXTERNAL,https://cityjobs.nyc.gov/job/data-scientist-in-manhattan-jid-28355,,11827982.0,NYC Department of Social Services,https://www.linkedin.com/company/nyc-department-of-social-services?trk=public_jobs_topcard-org-name,Full-time,Entry level,4098341467,https://www.linkedin.com/jobs/view/data-scientist-at-nyc-department-of-social-services-4098341467?trk=public_jobs_topcard-title,"Manhattan, NY",3 days ago,,,2024-12-13,,Government Administration,Data Scientist,Engineering and Information Technology,4.0,,,,,BS,False,"['data analysis', 'data visualization', 'BI software', 'SQL', 'R', 'Python', 'SAS', 'data management', 'statistical analyses', 'communication', 'attention to detail']",Data Scientist
802,58 applicants,EXTERNAL,https://careers.gene.com/us/en/job/GENEUS202412132247EXTERNALENUS/Data-Scientist?utm_source=linkedin&utm_medium=phenom-feeds,,2276.0,Genentech,https://www.linkedin.com/company/genentech?trk=public_jobs_topcard-org-name,Full-time,Associate,4101527021,https://www.linkedin.com/jobs/view/data-scientist-at-genentech-4101527021?trk=public_jobs_topcard-title,"South San Francisco, CA",2 hours ago,,,2024-12-17,,Biotechnology Research,Data Scientist,Science and Information Technology,,56.0,105.0,118500.0,219200.0,MSc or Ph.D,False,"['data science', 'statistics', 'biostatistics', 'mathematics', 'collaboration', 'communication', 'GCP', 'regulations', 'compliance']",Data Scientist
803,Be among the first 25 applicants,EXTERNAL,https://telos.hua.hrsmart.com/hr/ats/Posting/view/3147,,8603.0,Telos Corporation,https://www.linkedin.com/company/telos-corporation?trk=public_jobs_topcard-org-name,Full-time,Entry level,4102156911,https://www.linkedin.com/jobs/view/data-scientist-at-telos-corporation-4102156911?trk=public_jobs_topcard-title,"Ashburn, VA",1 hour ago,,,2024-12-17,,Computer and Network Security,Data Scientist,Engineering and Information Technology,1.0,,,,,BS,True,"['data parsing', 'data cleaning', 'statistics', 'Python', 'ETL', 'RAG techniques', 'NLP', 'TensorFlow', 'PyTorch']",Data Scientist
804,Be among the first 25 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-scientist-at-mindtris-4099050639?trk=public_jobs_topcard-title,,18695244.0,Mindtris,https://ca.linkedin.com/company/mindtris?trk=public_jobs_topcard-org-name,Full-time,Entry level,4099050639,https://www.linkedin.com/jobs/view/data-scientist-at-mindtris-4099050639?trk=public_jobs_topcard-title,"Virginia, United States",4 days ago,,,2024-12-12,,IT Services and IT Consulting,Data Scientist,Engineering and Information Technology,3.0,0.0,0.0,151000.0,185000.0,BS,False,"['Data Science', 'Python', 'R', 'Machine Learning', 'Computer Vision', 'Object Detection']",Data Scientist
805,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/senior-data-scientist-risk-at-brex-3975313665?trk=public_jobs_topcard-title,,18505670.0,Brex,https://www.linkedin.com/company/brexhq?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,3975313665,https://www.linkedin.com/jobs/view/senior-data-scientist-risk-at-brex-3975313665?trk=public_jobs_topcard-title,"San Francisco, CA",3 days ago,,,2024-12-13,"$176,800.00/yr - $221,000.00/yr",Financial Services,"Senior Data Scientist, Risk",Engineering and Information Technology,4.0,,,176800.0,221000.0,,True,"['Python', 'SQL', 'machine learning', 'Risk', 'communication', 'interpersonal skills']",Data Scientist
